Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,22.373,22.665,22.373,22.570999999999998,59405135,55.748000000000005,56.285,55.72,56.07,9124593,215.66,216.24,213.63,214.05,2435639,80.232,80.49,79.869,80.288,8854321,39.988,40.138000000000005,39.786,39.87,7738804,49.226000000000006,49.376999999999995,48.896,49.153999999999996,15948129
2017-05-05,22.589000000000002,22.599,22.234,22.363000000000003,60119817,56.06100000000001,56.146,55.701,55.82899999999999,12391416,215.79,216.37,214.3,215.78,2560943,80.425,80.508,79.66,80.196,10236363,40.183,40.369,39.731,39.926,7437410,49.343,49.463,49.011,49.217,14644063
2017-05-04,22.589000000000002,22.656999999999996,22.354,22.47,72290622,56.256,56.479,55.691,55.8,15655896,217.11,217.71,213.84,215.5,3085692,80.831,80.867,79.798,80.288,12516529,40.638000000000005,40.748000000000005,40.055,40.111,7949979,49.358999999999995,49.655,49.001999999999995,49.278999999999996,19088536
2017-05-03,22.015,22.401999999999997,21.989,22.392,68071630,55.144,55.909,54.96,55.82899999999999,13848618,213.48,215.6,213.37,215.24,3193779,79.328,80.288,79.292,80.196,12512292,39.988,40.563,39.955,40.296,6000732,48.233999999999995,49.02,48.181000000000004,48.983999999999995,17603798
2017-05-02,22.243000000000002,22.296999999999997,21.979,22.166,60584962,55.099,55.348,54.615,55.34,11943373,213.89,214.8,212.28,214.14,2730295,79.929,80.086,79.292,79.733,15334881,40.472,40.573,39.85,40.174,8287395,48.298,48.431000000000004,47.943000000000005,48.367,17240745
2017-05-01,22.156999999999996,22.392,21.998,22.243000000000002,76744370,55.043,55.66,54.825,55.108000000000004,13887980,213.93,215.31,210.15,213.88,3158170,80.527,80.877,79.788,80.25,17034368,40.555,40.835,40.306,40.538000000000004,8130143,47.98,48.555,47.864,48.298,15647649
2017-04-28,22.204,22.343000000000004,21.969,21.989,73607855,55.013000000000005,55.208,54.726000000000006,54.791000000000004,12856983,214.31,215.68,212.78,212.85,3087430,80.748,80.977,80.146,80.196,11668179,40.406,40.6,40.166,40.192,9764207,48.181999999999995,48.403999999999996,47.651,47.747,18606907
2017-04-27,22.513,22.538,22.099,22.28,84845961,55.591,55.599,54.615,55.043,15133472,215.61,215.61,212.58,214.77,2948464,81.459,81.459,80.204,80.758,14451806,40.925,40.973,40.211999999999996,40.349000000000004,9754861,48.367,48.466,47.81,48.281000000000006,15742586
2017-04-26,22.609,22.789,22.478,22.504,100915650,55.496,56.106,55.423,55.552,17370858,216.0,218.15,215.04,215.14,3957128,81.441,82.085,81.24600000000001,81.51100000000001,13915449,40.749,41.39,40.724000000000004,40.935,14022611,48.422,48.839,48.208,48.367,17891105
2017-04-25,22.599,22.939,22.523000000000003,22.589000000000002,139538461,55.533,56.19,55.458999999999996,55.653,23360839,215.14,216.84,214.17,215.54,4201143,81.625,82.15899999999999,81.357,81.357,19793589,40.575,41.008,40.52,40.845,15011368,48.181999999999995,48.852,48.148,48.386,30507937
2017-04-24,21.893,22.47,21.893,22.261999999999997,147000912,54.701,55.192,54.598,54.942,26395235,210.37,213.84,209.52,212.32,5626850,79.78,81.163,79.66,80.657,27563568,40.032,40.344,39.845,40.187,17535716,48.022,48.192,47.526,47.58,26840790
2017-04-21,21.695999999999998,21.741999999999997,21.281999999999996,21.393,134820166,53.961999999999996,54.016999999999996,53.27,53.352,16497536,207.88,208.48,205.81,206.27,4040816,78.812,78.979,77.90100000000001,77.91,21479963,38.942,39.311,38.476,38.565,14029174,47.35,47.747,46.96,47.001999999999995,29503601
2017-04-20,21.63,21.826,21.498,21.732,110043025,53.769,54.213,53.193999999999996,53.988,18470721,204.98,208.29,204.49,207.4,5429955,78.333,79.068,77.935,78.859,16933554,39.311,39.451,38.839,39.208,14970135,46.754,47.526,46.292,47.446000000000005,35556363
2017-04-19,21.590999999999998,21.81,21.366,21.421999999999997,107946792,54.397,54.626999999999995,53.24100000000001,53.361000000000004,19580105,205.34,206.56,203.2,203.62,6755589,78.812,79.199,77.763,77.85300000000001,19070077,39.036,39.616,38.711,38.786,21514615,46.895,47.128,46.159,46.25,19635942
2017-04-18,21.77,21.81,21.081999999999997,21.393,155328153,54.146,54.433,53.675,53.998000000000005,18266523,208.61,209.14,202.77,205.07,13098464,78.682,78.932,78.11,78.5,15296282,37.816,38.335,37.596,38.02,15010500,46.435,46.707,46.196000000000005,46.516999999999996,25095039
2017-04-17,21.065,21.508000000000003,20.969,21.488000000000003,90085426,53.945,54.591,53.542,54.526,15855877,212.95,215.79,212.12,215.2,4387988,77.834,79.346,77.771,79.145,20684841,37.622,38.33,37.439,38.278,8620362,45.79600000000001,46.79,45.453,46.754,35998667
2017-04-13,21.253,21.63,21.046999999999997,21.046999999999997,93357110,53.888000000000005,55.208999999999996,53.316,53.648999999999994,34341060,214.19,217.02,212.18,212.41,3838295,78.812,80.186,77.798,77.798,33096461,37.669000000000004,38.452,37.365,37.54,11380760,45.93899999999999,46.78,45.541000000000004,45.541000000000004,54086107
2017-04-12,21.553,21.61,21.299,21.337,81059805,54.618,54.652,53.858999999999995,54.083,16451763,216.54,217.1,214.24,214.71,3098038,79.208,79.227,78.38,78.719,15957520,38.288000000000004,38.305,37.830999999999996,37.89,11315434,47.846000000000004,47.906000000000006,47.048,47.111000000000004,28844513
2017-04-11,21.508000000000003,21.62,21.272,21.590999999999998,99990304,54.24100000000001,54.582,53.684,54.562,16494427,216.67,218.19,214.39,216.63,3548018,78.851,79.078,78.167,79.02600000000001,15933673,38.345,38.541,37.816,38.361999999999995,11184238,48.093999999999994,48.118,47.239,48.032,31670227
2017-04-10,21.79,21.930999999999997,21.581,21.686,67062536,54.868,55.437,54.516999999999996,54.793,13085384,216.86,218.55,215.86,217.71,2788487,79.346,79.91,78.719,79.163,16355578,38.656,38.888000000000005,38.187,38.666,9405307,48.768,48.997,48.175,48.367,16470868
2017-04-07,21.695999999999998,21.989,21.601,21.818,84393761,54.841,55.352,54.776,54.933,14548796,215.51,217.65,215.17,216.75,2999820,79.208,80.018,79.008,79.441,14204001,38.398,38.98,38.214,38.701,10101522,48.723,49.052,48.431000000000004,48.635,17870734
2017-04-06,21.826,22.099,21.63,21.910999999999998,87979034,54.942,55.67100000000001,54.545,55.357,14933623,215.99,218.88,214.67,217.47,3077124,79.25399999999999,80.113,78.581,79.718,15566650,38.407,39.085,38.224000000000004,38.830999999999996,10282765,48.731,49.352,48.513999999999996,49.102,11693777
2017-04-05,22.392,22.495,21.81,21.826,103224101,55.92,56.402,55.025,55.08,21953720,220.82,221.51,216.21,216.55,5556915,81.503,81.616,79.393,79.44800000000001,19097322,39.68,39.764,38.388000000000005,38.509,13467913,49.476000000000006,49.841,48.715,48.75899999999999,19603836
2017-04-04,21.855,22.147,21.855,22.081,79821517,54.802,55.413000000000004,54.718999999999994,55.163000000000004,10534242,216.61,219.43,216.18,218.06,3197586,80.094,80.813,79.934,80.48,15484186,39.247,39.523,39.07,39.218,8494154,49.043,49.071000000000005,48.75899999999999,48.95399999999999,13446653
2017-04-03,22.28,22.373,21.741999999999997,22.224,93406652,55.393,55.542,54.213,55.163000000000004,16724892,218.76,218.86,214.55,217.77,3927126,80.64399999999999,80.809,79.37,80.21300000000001,21635588,39.496,39.661,38.821999999999996,39.403,13583314,49.397,49.501999999999995,48.59,49.21,16406458
2017-03-31,22.45,22.581,22.224,22.224,81815777,55.747,55.928999999999995,55.265,55.294,15583697,219.27,219.53,217.56,218.49,3003525,81.303,81.331,80.42399999999999,80.506,18529389,39.904,39.904,39.363,39.523,12142940,49.683,49.82,49.327,49.361000000000004,13369968
2017-03-30,22.024,22.589000000000002,21.979,22.486,83941767,54.896,56.221000000000004,54.868,55.928999999999995,16103802,218.26,220.67,218.17,219.93,3316544,80.836,81.99,80.765,81.597,12688029,39.533,40.326,39.486,40.068000000000005,12210037,49.379,50.045,49.318999999999996,49.875,13637644
2017-03-29,22.147,22.28,21.96,21.998,71264778,55.025,55.349,54.785,54.896,14558487,218.18,218.72,216.42,217.3,2770712,81.205,81.405,80.725,80.90100000000001,11136561,39.755,39.904,39.247,39.486,15763761,49.608999999999995,49.74100000000001,49.265,49.371,11646263
2017-03-28,21.677,22.296999999999997,21.666999999999998,22.116999999999997,101497141,53.788000000000004,55.145,53.721000000000004,54.923,16650315,214.56,218.52,214.12,218.12,4698164,79.755,81.58800000000001,79.72,81.205,17729049,38.361999999999995,39.455999999999996,38.354,39.198,14003709,49.088,49.883,48.989,49.626999999999995,16768313
2017-03-27,20.988000000000003,21.713,20.875999999999998,21.695999999999998,126709422,52.548,54.027,52.271,53.918,18668781,212.39,215.97,210.07,214.48,9661713,78.388,80.105,78.113,79.958,18198485,37.514,38.486,36.958,38.361999999999995,23432751,48.45,49.29,48.102,49.121,18985564
2017-03-24,21.855,21.998,21.441,21.78,120352721,53.918,54.11,53.246,53.675,14609058,221.6,222.29,215.88,217.26,6714176,80.46,80.735,79.52600000000001,80.001,17556583,39.469,39.67,38.888000000000005,39.172,11722831,49.22,49.708,48.972,49.512,23820828
2017-03-23,21.706,22.127,21.581,21.732,118498934,53.387,54.369,53.177,53.656000000000006,18298798,219.48,223.16,218.71,220.57,5014049,79.931,81.11,79.82,80.095,17554001,38.731,39.650999999999996,38.546,39.294000000000004,16138104,48.98,49.655,48.75899999999999,48.997,21422738
2017-03-22,21.337,21.835,21.149,21.61,178258632,53.065,53.968,52.596000000000004,53.396,27745077,219.93,221.54,217.96,219.78,6612180,79.634,80.715,78.831,80.223,23720032,38.897,39.441,38.416,38.942,20643745,49.246,49.282,48.644,49.071000000000005,31279656
2017-03-21,23.081,23.136999999999997,21.62,21.686,275363798,55.581,55.644,53.56399999999999,53.648999999999994,36929528,231.42,231.42,221.41,221.6,5950801,82.81700000000001,83.072,79.791,80.095,36095679,41.303999999999995,41.451,39.138000000000005,39.358000000000004,21697381,51.375,51.403,49.336000000000006,49.531000000000006,35816660
2017-03-20,23.156999999999996,23.325,23.005,23.024,92578811,55.552,55.809,55.08,55.08,16024889,231.43,232.97,229.73,230.31,2900472,82.73299999999999,83.559,82.296,82.514,15952578,41.277,41.478,40.897,41.138000000000005,10550628,51.854,51.854,51.103,51.11,19916037
2017-03-17,23.756999999999998,23.805999999999997,23.391,23.419,111625098,56.532,56.63399999999999,55.644,55.799,34919785,237.47,237.47,231.94,232.02,5711443,84.162,84.35600000000001,83.08200000000001,83.111,23709334,42.678000000000004,42.772,41.451,41.536,14604908,52.651,52.687,51.898,52.031000000000006,23662409
2017-03-16,23.776,24.014,23.73,23.756999999999998,74572509,56.43,56.763999999999996,56.173,56.522,16441591,235.75,237.98,235.23,236.1,3091668,84.34700000000001,85.057,83.925,83.99,15810688,42.596000000000004,42.983000000000004,42.457,42.743,10062676,52.199,52.687,52.113,52.608000000000004,20824530
2017-03-15,23.916,24.069000000000003,23.513,23.721,121678078,57.031000000000006,57.106,55.883,56.235,21725335,236.23,238.06,233.58,234.71,3602151,84.135,84.822,83.521,84.073,18110224,42.678000000000004,43.019,42.138000000000005,42.301,11701917,52.236000000000004,52.599,51.755,52.066,20045184
2017-03-14,23.73,23.872,23.599,23.854,67045100,56.68899999999999,56.817,56.207,56.791000000000004,12786460,234.74,235.73,233.44,235.62,2254278,83.42,83.99700000000001,83.186,83.87,11168350,42.678000000000004,42.678000000000004,42.191,42.615,7496165,51.871,52.15,51.653999999999996,52.113,12272709
2017-03-13,23.835,23.935,23.674,23.835,59854935,56.882,57.114,56.365,56.872,14569773,237.11,237.11,235.13,236.05,1892987,83.685,84.118,83.339,83.734,10914428,43.067,43.126999999999995,42.653,42.678000000000004,7761147,52.173,52.35,51.894,52.056000000000004,15591126
2017-03-10,24.133000000000003,24.133000000000003,23.635,23.844,92221958,57.254,57.333999999999996,56.312,56.836999999999996,18841717,239.54,239.59,234.8,236.26,3532699,84.273,84.319,82.97399999999999,83.661,14965457,43.398,43.445,42.633,42.891999999999996,9290727,52.308,52.485,51.898,52.191,16835831
2017-03-09,23.881999999999998,24.053,23.766,23.881999999999998,83614129,56.717,57.393,56.596000000000004,56.891000000000005,23176968,238.94,240.39,237.31,237.97,3215780,83.954,84.447,83.54,83.925,14968959,42.993,43.474,42.937,43.067,12067617,51.835,52.208999999999996,51.615,52.056000000000004,17725944
2017-03-08,24.116,24.276999999999997,23.756999999999998,23.796,111679906,56.901,57.8,56.43899999999999,56.485,33230382,241.24,242.33,237.4,238.02,3766151,84.943,85.1,83.493,83.595,18956573,43.333,43.666000000000004,42.753,42.8,12426686,52.278999999999996,52.43899999999999,51.582,51.625,16587553
2017-03-07,23.756999999999998,23.89,23.645,23.748,67884950,55.63399999999999,56.115,55.251000000000005,55.92,18712322,240.15,240.64,238.09,238.64,2623705,83.99,84.40299999999999,83.595,83.779,12165134,43.038000000000004,43.168,42.633,42.743,10200670,51.82,51.898,51.451,51.703,14768426
2017-03-06,23.863000000000003,23.881999999999998,23.625,23.785999999999998,80252692,56.199,56.273999999999994,55.701,55.72,16203073,239.84,240.38,238.28,239.69,2590523,84.54799999999999,84.613,83.493,84.24799999999999,16423389,42.928000000000004,43.028999999999996,42.422,42.965,10115691,51.917,52.218999999999994,51.597,51.979,14909378
2017-03-03,23.835,24.163,23.835,23.965,98303250,55.818999999999996,56.614,55.763999999999996,56.385,16426110,239.43,242.31,239.21,240.54,3329191,84.53,85.337,84.494,85.052,13988331,42.688,43.418,42.643,43.20399999999999,12362134,52.191,52.537,52.031000000000006,52.227,16634847
2017-03-02,24.193,24.304000000000002,23.74,23.766,105769598,57.012,57.188,56.006,56.041000000000004,18673955,241.14,241.81,238.7,238.79,3172289,86.03299999999999,86.08,84.34700000000001,84.447,18355574,43.43600000000001,43.445,42.476000000000006,42.696000000000005,9171720,53.016000000000005,53.025,51.938,52.066,19767772
2017-03-01,23.899,24.123,23.756999999999998,24.024,152616462,56.57,57.254,56.385,56.882,28580619,241.32,242.68,238.98,240.36,5477183,85.04299999999999,86.133,84.87899999999999,85.785,26676994,43.31399999999999,43.516999999999996,43.001999999999995,43.184,15564862,52.422,53.202,52.403999999999996,52.971000000000004,29198741
2017-02-28,22.991,23.197,22.936,23.178,95856046,55.155,55.542,54.979,55.285,18643130,235.89,236.84,233.63,235.95,3812554,82.34299999999999,83.238,82.105,83.052,16563235,42.068999999999996,42.281000000000006,41.637,42.133,14946413,51.427,51.632,51.2,51.331,17529070
2017-02-27,22.726,23.162,22.717,23.076,73466843,55.053000000000004,55.681000000000004,54.915,55.478,16997632,234.51,236.92,233.94,236.53,2501255,82.78,83.15299999999999,82.505,82.87899999999999,13472648,41.996,42.461999999999996,41.93899999999999,42.291000000000004,8520345,51.268,51.659,51.18,51.49,11389799
2017-02-24,22.654,22.868000000000002,22.56,22.755,103297592,55.053000000000004,55.626999999999995,55.053000000000004,55.053000000000004,21527515,234.98,236.11,233.49,234.65,3756480,82.652,82.984,82.23700000000001,82.79,16424764,42.336999999999996,42.393,41.738,42.006,12830027,51.17,51.357,50.835,51.268,18467872
2017-02-23,23.283,23.377,23.02,23.085,91353189,56.051,56.235,55.67100000000001,56.034,15815928,238.43,238.96,236.52,238.32,2733567,83.56700000000001,83.714,82.964,83.521,12066303,42.973,42.983000000000004,42.619,42.973,12874234,51.82,51.958999999999996,51.49,51.871,15603045
2017-02-22,23.114,23.430999999999997,23.046999999999997,23.283,86545289,55.626999999999995,56.338,55.478,56.034,17331330,237.2,239.39,237.14,238.8,2507208,82.964,83.676,82.869,83.459,12910463,42.633,43.193999999999996,42.567,42.919,8242304,51.437,51.958999999999996,51.437,51.755,13911108
2017-02-21,23.095,23.291999999999998,23.085,23.273000000000003,83581715,55.729,56.097,55.67100000000001,55.968,17101635,238.13,239.67,237.85,238.83,2946133,82.954,83.54,82.90700000000001,83.411,15348475,42.688,43.086000000000006,42.688,42.957,8267442,51.659,51.998000000000005,51.348,51.659,19059359
2017-02-17,22.803,23.085,22.726,23.028000000000002,91135365,55.183,55.617,54.906000000000006,55.617,16345141,234.79,237.7,234.42,237.52,3437436,82.322,82.912,82.20200000000001,82.697,17151157,42.026,42.596000000000004,41.886,42.576,8997460,51.06399999999999,51.525,50.95,51.518,17796251
2017-02-16,23.046999999999997,23.122,22.823,23.085,104366797,55.782,55.92,55.238,55.809,17210700,237.44,237.92,235.69,236.64,2409381,82.854,83.439,82.27600000000001,82.97399999999999,19263008,42.826,42.901,42.255,42.54,11653832,51.755,51.755,51.003,51.543,16569011
2017-02-15,22.86,23.264,22.645,23.085,160805841,55.608999999999995,56.263999999999996,55.183,55.92,24249269,237.72,239.01,235.76,237.68,4527894,82.559,83.285,81.892,83.025,18923287,42.792,43.132,42.44,42.891999999999996,10955590,51.525,52.32899999999999,51.339,51.926,28568340
2017-02-14,21.978,22.7,21.91,22.596,148604891,54.535,55.56100000000001,54.303999999999995,55.303999999999995,24181440,233.4,237.14,233.08,236.66,4330461,80.93,82.212,80.751,82.083,19562797,41.691,42.678000000000004,41.61,42.476000000000006,14043474,50.665,51.437,50.542,51.419,18461591
2017-02-13,21.761,22.107,21.761,21.978,112033259,53.602,54.873000000000005,53.602,54.49,24643481,231.93,234.76,231.93,233.65,3158502,80.14,81.331,80.131,80.791,20257301,41.518,42.068999999999996,41.461000000000006,41.757,14362650,50.614,51.004,50.455,50.621,17279989
2017-02-10,21.78,21.825,21.563000000000002,21.677,96345721,53.443999999999996,53.56399999999999,52.806000000000004,53.27,15601290,230.89,231.62,228.83,230.26,3234537,80.176,80.176,79.634,79.735,11991296,41.637,41.655,40.907,41.24100000000001,9655742,50.568999999999996,50.586999999999996,50.248000000000005,50.425,13832133
2017-02-09,21.375999999999998,21.741999999999997,21.264,21.713,109199336,52.363,53.185,52.105,52.926,19528003,226.53,230.81,225.23,229.14,3739849,79.204,80.039,78.939,79.922,14997847,40.917,41.544,40.493,41.38,14268278,49.646,50.346000000000004,49.371,50.31,17935290
2017-02-08,21.348000000000003,21.348000000000003,21.084,21.291999999999998,108860886,52.611999999999995,52.611999999999995,51.891000000000005,52.056999999999995,20145304,226.06,226.67,224.18,225.53,2891619,78.987,79.105,78.242,78.782,15242716,41.131,41.138000000000005,40.243,40.513000000000005,11463267,49.85,49.85,48.924,49.336000000000006,20949021
2017-02-07,21.863000000000003,21.873,21.47,21.508000000000003,93606786,53.61,53.675,52.696999999999996,52.864,15135988,228.76,229.04,227.11,227.33,2804028,79.86399999999999,80.104,79.259,79.48,10256302,41.407,41.544,41.165,41.398,10887887,50.425,50.718999999999994,49.903,49.965,16834205
